State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Himachal Pradesh,Kangra,SMY Jaisinghpur,Cabbage,Cabbage,FAQ,16-05-2026,1200,1500,1400
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Ashgourd,Gouard,Local,16-05-2026,1300,1500,1400
Tamil Nadu,Dharmapuri,Karimangalam(Uzhavar Sandhai),Raddish,Raddish,Local,16-05-2026,1200,1500,1350
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1300,1400,1350
Tripura,Gomati,Garjee APMC,Potato,Jalander,FAQ,16-05-2026,1300,1400,1350
Uttar Pradesh,Shamli,Kairana APMC,Karbuja(Musk Melon),Karbhuja,Medium,16-05-2026,1300,1400,1350
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1200,1500,1350
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1200,1500,1350
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1200,1500,1350
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,1200,1500,1350
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1200,1500,1350
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Spinach,Spinach,Grade A,16-05-2026,1100,1500,1300
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1200,1400,1300
Himachal Pradesh,Una,SMY Santoshgarh,Tomato,Tomato,FAQ,16-05-2026,800,1800,1300
Himachal Pradesh,Kangra,SMY Palampur,Tomato,Tomato,FAQ,16-05-2026,1100,1500,1300
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Ridgeguard(Tori),Other,FAQ,16-05-2026,1100,1500,1300
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Karbuja(Musk Melon),Karbhuja,Medium,16-05-2026,1100,1500,1300
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Cauliflower,Cauliflower,FAQ,16-05-2026,1200,1400,1300
Punjab,Tarntaran,Tarantaran APMC,Brinjal,Other,Local,16-05-2026,1300,1300,1300
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Onion,Dry F.A.Q.,FAQ,16-05-2026,1100,1500,1300
Himachal Pradesh,Una,SMY Santoshgarh,Capsicum,Capsicum,FAQ,16-05-2026,1100,1500,1300
Punjab,Ludhiana,Ludhiana APMC,Green Chilli,Other,FAQ,16-05-2026,1000,1700,1300
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Sponge gourd,Sponge gourd,Grade A,16-05-2026,800,1800,1300
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Bitter gourd,Bitter Gourd,Grade A,16-05-2026,1000,4700,1300
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Karbuja(Musk Melon),Karbhuja,Medium,16-05-2026,1200,1400,1300
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,1000,1500,1300
Gujarat,Dahod,Devgadhbaria APMC,Paddy(Common),Common,Non-FAQ,16-05-2026,1250,1320,1290
Gujarat,Dahod,Davgadbaria(Piplod) APMC,Paddy(Common),Common,Non-FAQ,16-05-2026,1250,1300,1270
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1500,1250
Tripura,North Tripura,Dasda APMC,Potato,Other,FAQ,16-05-2026,1200,1300,1250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,16-05-2026,1000,1500,1250
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,16-05-2026,1000,1500,1250
Uttar Pradesh,Shamli,Kairana APMC,Cabbage,Cabbage,FAQ,16-05-2026,1200,1300,1250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1000,1500,1250
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,1000,1500,1250
Uttar Pradesh,Shamli,Kairana APMC,Papaya(Raw),Papaya (Raw),FAQ,16-05-2026,1200,1300,1250
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1500,1250
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1000,1500,1250
Uttar Pradesh,Fatehpur,Fatehpur APMC,Onion,Other,FAQ,16-05-2026,1200,1400,1248.28
Uttar Pradesh,Ghaziabad,Noida APMC,Onion,Other,FAQ,16-05-2026,1200,1260,1222.12
Uttar Pradesh,Bijnor,Kiratpur APMC,Tomato,Other,FAQ,16-05-2026,1200,1200,1200
Punjab,Tarntaran,Tarantaran APMC,Tomato,Other,Local,16-05-2026,1200,1200,1200
Punjab,Ludhiana,Ludhiana APMC,Tomato,Other,FAQ,16-05-2026,500,1800,1200
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Tomato,Tomato,Grade A,16-05-2026,1000,1400,1200
Haryana,Sonipat,Ganaur APMC,Pumpkin,Pumpkin,Medium,16-05-2026,1000,1500,1200
Odisha,Cuttack,Banki APMC,Banana - Green,Banana - Green,Medium,16-05-2026,1000,1500,1200
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Tomato,Other,Grade B,16-05-2026,1200,1200,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Onion,Onion,FAQ,16-05-2026,400,1500,1200
Himachal Pradesh,Kangra,SMY Palampur,Capsicum,Capsicum,FAQ,16-05-2026,1000,1500,1200
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Tomato,Other,Medium,16-05-2026,1000,1500,1200
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Onion,Nasik,Local,16-05-2026,1200,1200,1200
Odisha,Sambalpur,Rairakhol APMC,Onion,Onion,Grade C,16-05-2026,1000,1800,1200
Haryana,Gurgaon,Gurgaon APMC,Bitter gourd,Other,Grade B,16-05-2026,1000,1400,1200
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Cabbage,Other,Grade B,16-05-2026,1200,1200,1200
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1400,1200
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Bhindi(Ladies Finger),Bhindi,Grade A,16-05-2026,800,1600,1200
Uttar Pradesh,Ghazipur,Jangipura APMC,Green Chilli,Other,FAQ,16-05-2026,1200,1200,1200
Uttarakhand,Haridwar,Haridwar Union APMC,Karbuja(Musk Melon),Karbhuja,Grade Range-2,16-05-2026,1000,1500,1200
Himachal Pradesh,Kangra,SMY Baijnath,Capsicum,Capsicum,Grade B,16-05-2026,1000,1400,1200
Himachal Pradesh,Kangra,SMY Palampur,Water Melon,Water Melon,Medium,16-05-2026,1000,1500,1200
Uttar Pradesh,Shamli,Kairana APMC,Raddish,Raddish,FAQ,16-05-2026,1100,1200,1150
Odisha,Bolangir,Kantabaji APMC,Onion,Local,Grade B,16-05-2026,1000,1300,1150
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1000,1300,1150
Uttar Pradesh,Shamli,Kairana APMC,Cucumbar(Kheera),Cucumbar,FAQ,16-05-2026,1100,1200,1150
Himachal Pradesh,Una,SMY Santoshgarh,Cabbage,Cabbage,FAQ,16-05-2026,800,1500,1150
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Bitter gourd,Other,Grade A,16-05-2026,1100,1200,1150
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Bitter gourd,Bitter Gourd,Grade A,16-05-2026,900,1300,1100
Himachal Pradesh,Kangra,SMY Jaisinghpur,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,1000,1200,1100
Tamil Nadu,Namakkal,Tiruchengode APMC,Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1200,1100
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Onion,Onion,Grade A,16-05-2026,900,1300,1100
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1200,1100
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1000,1200,1100
Uttar Pradesh,Bulandshahar,Gulavati APMC,Water Melon,Water Melon,Medium,16-05-2026,1000,1200,1100
Uttarakhand,Haridwar,Manglaur APMC,Banana,Other,Medium,16-05-2026,1000,1200,1100
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Onion,Other,Grade A,16-05-2026,900,1300,1100
Punjab,Tarntaran,Tarantaran APMC,Pumpkin,Other,Local,16-05-2026,1100,1100,1100
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,1000,1200,1100
Himachal Pradesh,Kangra,SMY Palampur,Cabbage,Cabbage,FAQ,16-05-2026,1000,1200,1100
Uttarakhand,Haridwar,Manglaur APMC,Karbuja(Musk Melon),Other,Medium,16-05-2026,1000,1250,1100
Uttar Pradesh,Bulandshahar,Gulavati APMC,Pumpkin,Pumpkin,FAQ,16-05-2026,1000,1200,1100
Punjab,Ludhiana,Ludhiana APMC,Onion,Other,FAQ,16-05-2026,700,1600,1100
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade B,16-05-2026,1000,1200,1100
Haryana,Hissar,Uklana APMC,Onion,Onion,Medium,16-05-2026,1000,1100,1100
Uttarakhand,Haridwar,Manglaur APMC,Tomato,Other,Local,16-05-2026,1000,1200,1050
Uttar Pradesh,Shamli,Kairana APMC,Brinjal,Round/Long,FAQ,16-05-2026,1000,1100,1050
Uttar Pradesh,Shamli,Kairana APMC,Onion,Red,FAQ,16-05-2026,1000,1100,1050
Uttar Pradesh,Fatehpur,Jahanabad APMC,Potato,Potato,FAQ,16-05-2026,1020,1020,1020
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Potato,Potato,Local,16-05-2026,800,1200,1000
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,16-05-2026,800,1200,1000
Rajasthan,Hanumangarh,Rawatsar APMC,Onion,1st Sort,FAQ,16-05-2026,1000,1000,1000
Himachal Pradesh,Mandi,PMY Kangni Mandi,Water Melon,Water Melon,Grade B,16-05-2026,600,1400,1000
Haryana,Rewari,Rewari APMC,Tomato,Other,Medium,16-05-2026,800,1200,1000
Uttar Pradesh,Baghpat,Baraut APMC,Tomato,Other,FAQ,16-05-2026,1000,1000,1000
Uttarakhand,Haridwar,Haridwar Union APMC,Capsicum,Capsicum,FAQ,16-05-2026,800,1200,1000
Uttar Pradesh,Amroha,Hasanpur APMC,Tomato,Deshi,FAQ,16-05-2026,850,1010,1000
Himachal Pradesh,Kangra,SMY Baijnath,Tomato,Tomato,Grade B,16-05-2026,800,1500,1000
Uttar Pradesh,Muzaffarnagar,Khatauli APMC,Tomato,Other,FAQ,16-05-2026,1000,1000,1000
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Tomato,Other,Grade A,16-05-2026,800,1250,1000
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Tomato,Deshi,FAQ,16-05-2026,800,1200,1000
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Water Melon,Water Melon,Grade A,16-05-2026,800,1200,1000
Himachal Pradesh,Bilaspur,PMY Bilaspur,Cabbage,Other,Grade B,16-05-2026,900,1200,1000
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,16-05-2026,1000,1000,1000
Uttarakhand,Haridwar,Roorkee APMC,Potato,Other,Medium,16-05-2026,800,1200,1000
Uttarakhand,Haridwar,Haridwar Union APMC,Onion,Onion,FAQ,16-05-2026,800,1400,1000
Himachal Pradesh,Kangra,SMY Baijnath,Cucumbar(Kheera),Cucumbar,Grade B,16-05-2026,700,1300,1000
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Spinach,Other,Grade B,16-05-2026,1000,1000,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Carrot,Carrot,FAQ,16-05-2026,600,1200,1000
Uttar Pradesh,Ghaziabad,Noida APMC,Tomato,Other,FAQ,16-05-2026,1000,1000,1000
Punjab,Moga,Moga APMC,Cauliflower,Local,Local,16-05-2026,800,1500,1000
Assam,Sonitpur,Dhekiajuli APMC,Potato,Other,FAQ,16-05-2026,900,1000,1000
Haryana,Rewari,Rewari APMC,Onion,Medium,Medium,16-05-2026,800,1200,1000
Odisha,Sundergarh,Sargipali APMC,Potato,Other,FAQ,16-05-2026,900,1200,1000
Himachal Pradesh,Kangra,SMY Baijnath,Bottle gourd,Bottle Gourd,Grade B,16-05-2026,600,1200,1000
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Cucumbar(Kheera),Cucumbar,Grade B,16-05-2026,1000,1000,1000
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Bottle gourd,Other,Grade B,16-05-2026,1000,1000,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Bitter gourd,Bitter Gourd,Local,16-05-2026,800,1200,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Brinjal,Brinjal,Local,16-05-2026,800,1200,1000
Himachal Pradesh,Bilaspur,PMY Bilaspur,Pumpkin,Pumpkin,Grade B,16-05-2026,800,1200,1000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,1000,1000,1000
Punjab,Ludhiana,Sahnewal APMC,Capsicum,Capsicum,FAQ,16-05-2026,1000,1000,1000
Haryana,Hissar,Uklana APMC,Water Melon,Water Melon,Medium,16-05-2026,1000,1000,1000
Punjab,Ludhiana,Ludhiana APMC,Squash(Chappal Kadoo),Other,FAQ,16-05-2026,800,1300,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Tomato,Tomato,Local,16-05-2026,400,1200,1000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Onion,Other,FAQ,16-05-2026,1000,1000,1000
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Capsicum,Capsicum,Medium,16-05-2026,800,1200,1000
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,16-05-2026,1000,1000,1000
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,900,1200,1000
Punjab,Tarntaran,Tarantaran APMC,Cucumbar(Kheera),Cucumbar,Local,16-05-2026,1000,1000,1000
Uttar Pradesh,Baghpat,Baraut APMC,Onion,Other,FAQ,16-05-2026,1000,1000,1000
Odisha,Sundergarh,Panposh APMC,Pumpkin,Other,FAQ,16-05-2026,800,1200,1000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Potato,Potato,FAQ,16-05-2026,700,1200,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Cucumbar(Kheera),Cucumbar,Local,16-05-2026,800,1200,1000
Uttar Pradesh,Shamli,Kairana APMC,Pumpkin,Pumpkin,FAQ,16-05-2026,900,1000,950
Uttar Pradesh,Shamli,Kairana APMC,Tomato,Tomato,FAQ,16-05-2026,900,1000,950
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Banana,Desi(Bontha),Local,16-05-2026,920,920,920
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Pumpkin,Pumpkin,Local,16-05-2026,910,910,910
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Potato,Potato,Grade A,16-05-2026,700,1200,900
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Pumpkin,Pumpkin,Medium,16-05-2026,700,1100,900
Uttar Pradesh,Raebarelli,Lalganj APMC,Pumpkin,Pumpkin,FAQ,16-05-2026,800,1000,900
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Tomato,Hybrid,FAQ,16-05-2026,800,1000,900
Uttar Pradesh,Raebarelli,Lalganj APMC,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,800,1000,900
Uttarakhand,Haridwar,Manglaur APMC,Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,800,1000,900
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Brinjal,Other,Grade A,16-05-2026,800,1000,900
Uttar Pradesh,Raebarelli,Lalganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,16-05-2026,800,1000,900
Himachal Pradesh,Kangra,SMY Palampur,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,800,1000,900
Uttarakhand,Haridwar,Manglaur APMC,Water Melon,Other,Medium,16-05-2026,800,950,900
Uttarakhand,Haridwar,Roorkee APMC,Water Melon,Other,Local,16-05-2026,800,1100,900
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Onion,Red,FAQ,16-05-2026,800,1000,900
Himachal Pradesh,Mandi,SMY Takoli,Potato,Other,Medium,16-05-2026,800,1000,900
Himachal Pradesh,Kangra,SMY Baijnath,Potato,Potato,Grade B,16-05-2026,800,1000,900
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Amaranthus,Amaranthus,Local,16-05-2026,800,1000,900
Himachal Pradesh,Kangra,SMY Palampur,Potato,Potato,FAQ,16-05-2026,600,1100,900
Uttar Pradesh,Varanasi,Varanasi APMC,Onion,Other,FAQ,16-05-2026,800,900,863.49
Uttar Pradesh,Shamli,Kairana APMC,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,800,900,850
Himachal Pradesh,Una,SMY Santoshgarh,Cucumbar(Kheera),Cucumbar,FAQ,16-05-2026,700,1000,850
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Water Melon,Water Melon,Medium,16-05-2026,800,900,850
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Raddish,Other,FAQ,16-05-2026,600,1000,800
Himachal Pradesh,Bilaspur,PMY Bilaspur,Potato,Other,Grade B,16-05-2026,700,1200,800
Haryana,Hissar,Uklana APMC,Cucumbar(Kheera),Cucumbar,Medium,16-05-2026,700,800,800
Haryana,Sonipat,Ganaur APMC,Bottle gourd,Bottle Gourd,Medium,16-05-2026,800,1000,800
Punjab,Ludhiana,Ludhiana APMC,Beetroot,Other,FAQ,16-05-2026,700,900,800
Punjab,Ludhiana,Ludhiana APMC,Bhindi(Ladies Finger),Other,FAQ,16-05-2026,600,1000,800
Punjab,Ludhiana,Ludhiana APMC,Cauliflower,Other,FAQ,16-05-2026,600,1300,800
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Pumpkin,Pumpkin,FAQ,16-05-2026,700,850,800
Haryana,Rewari,Rewari APMC,Potato,Other,Medium,16-05-2026,700,900,800
Odisha,Sundergarh,Sargipali APMC,Pumpkin,Pumpkin,FAQ,16-05-2026,700,900,800
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Potato,Other,Grade B,16-05-2026,800,800,800
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Raddish,Raddish,Grade B,16-05-2026,800,800,800
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Brinjal,Round/Long,FAQ,16-05-2026,700,850,800
Uttarakhand,Haridwar,Manglaur APMC,Bitter gourd,Other,Large,16-05-2026,600,900,800
Uttar Pradesh,Amethi,Jafarganj APMC,Wood,Eucalyptus,FAQ,16-05-2026,800,800,800
Haryana,Sonipat,Ganaur APMC,Potato,Potato,FAQ,16-05-2026,600,1000,800
Punjab,Ludhiana,Ludhiana APMC,Carrot,Other,FAQ,16-05-2026,500,1000,800
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Karbuja(Musk Melon),Karbhuja,Grade B,16-05-2026,700,900,800
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Cabbage,Cabbage,FAQ,16-05-2026,700,850,800
Uttar Pradesh,Sitapur,Mishrit APMC,Wood,Eucalyptus,FAQ,16-05-2026,780,780,780
Uttar Pradesh,Hardoi,Sandila APMC,Wood,Eucalyptus,FAQ,16-05-2026,780,780,780
West Bengal,Darjeeling,Siliguri APMC,Potato,Jyoti,FAQ,16-05-2026,740,780,760
Uttarakhand,Haridwar,Roorkee APMC,Carrot,Other,Medium,16-05-2026,650,850,750
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,16-05-2026,650,850,750
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Capsicum,Capsicum,Local,16-05-2026,400,800,700
Haryana,Kurukshetra,Pehowa APMC,Potato,Other,Medium,16-05-2026,600,800,700
Uttarakhand,Haridwar,Manglaur APMC,Potato,Other,Large,16-05-2026,600,800,700
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,600,750,700
Himachal Pradesh,Una,SMY Santoshgarh,Potato,Jyoti,FAQ,16-05-2026,600,800,700
Uttar Pradesh,Muzaffarnagar,Khatauli APMC,Potato,Other,FAQ,16-05-2026,600,800,700
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Cucumbar(Kheera),Cucumbar,FAQ,16-05-2026,600,750,700
Punjab,Ludhiana,Ludhiana APMC,Raddish,Raddish,FAQ,16-05-2026,500,800,700
Punjab,Ludhiana,Ludhiana APMC,Brinjal,Other,FAQ,16-05-2026,400,1100,700
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Cabbage,Cabbage,Medium,16-05-2026,500,900,700
Uttar Pradesh,Ghaziabad,Hapur APMC,Firewood,Firewood,FAQ,16-05-2026,500,896,688.34
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,16-05-2026,550,750,650
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,16-05-2026,550,750,650
Uttar Pradesh,Shamli,Kairana APMC,Potato,Desi,FAQ,16-05-2026,600,700,650
Uttarakhand,Haridwar,Haridwar Union APMC,Potato,Potato,FAQ,16-05-2026,550,800,650
Uttarakhand,Haridwar,Roorkee APMC,Bottle gourd,Other,Local,16-05-2026,550,750,650
Uttar Pradesh,Amethi,Jafarganj APMC,Wood,Other,FAQ,16-05-2026,640,650,644.97
Punjab,Moga,Moga APMC,Potato,Local,Local,16-05-2026,600,630,620
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Onion,Onion,Grade A,16-05-2026,500,700,600
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Pumpkin,Other,FAQ,16-05-2026,400,800,600
Uttar Pradesh,Bijnor,Kiratpur APMC,Potato,Other,FAQ,16-05-2026,600,600,600
Himachal Pradesh,Mandi,SMY Takoli,Cabbage,Other,Medium,16-05-2026,400,800,600
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Potato,Local,Medium,16-05-2026,600,600,600
Uttar Pradesh,Prayagraj,Lediyari APMC,Wood,Other,FAQ,16-05-2026,600,600,600
Uttarakhand,Haridwar,Manglaur APMC,Pumpkin,Other,Local,16-05-2026,500,650,600
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Bottle gourd,Other,Grade A,16-05-2026,500,700,600
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,16-05-2026,500,700,600
Rajasthan,Hanumangarh,Rawatsar APMC,Potato,Red Nanital,FAQ,16-05-2026,600,600,600
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Spinach,Spinach,Grade A,16-05-2026,500,700,600
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Potato,F.A.Q.,FAQ,16-05-2026,400,800,600
Uttar Pradesh,Bulandshahar,Gulavati APMC,Potato,Desi,FAQ,16-05-2026,500,700,600
Uttarakhand,Haridwar,Haridwar Union APMC,Bhindi(Ladies Finger),Bhindi,FAQ,16-05-2026,500,800,600
Uttarakhand,Haridwar,Manglaur APMC,Cucumbar(Kheera),Other,Large,16-05-2026,500,700,600
Uttarakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal) APMC,Cucumbar(Kheera),Other,Grade A,16-05-2026,500,700,600
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Pumpkin,Other,Medium,16-05-2026,500,800,600
Uttar Pradesh,Baghpat,Baraut APMC,Potato,Other,FAQ,16-05-2026,600,600,600
Punjab,Ludhiana,Ludhiana APMC,Water Melon,Other,Medium,16-05-2026,400,1200,600
Uttarakhand,Haridwar,Haridwar Union APMC,Pumpkin,Other,FAQ,16-05-2026,500,800,600
Uttarakhand,Haridwar,Haridwar Union APMC,Water Melon,Water Melon,Grade C,16-05-2026,500,800,600
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Pumpkin,Pumpkin,Local,16-05-2026,300,800,600
Uttar Pradesh,Bareilly,Baheri APMC,Wood,Other,FAQ,16-05-2026,590,590,590
Uttar Pradesh,Badaun,Babrala APMC,Wood,Eucalyptus,Local,16-05-2026,580,600,590
Uttar Pradesh,Rampur,Bilaspur APMC,Wood,Other,FAQ,16-05-2026,580,580,580
Uttarakhand,Haridwar,Roorkee APMC,Pumpkin,Other,Local,16-05-2026,450,650,550
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Bottle gourd,Other,Medium,16-05-2026,500,600,550
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Wood,Eucalyptus,Local,16-05-2026,550,550,550
Uttar Pradesh,Bulandshahar,Divai APMC,Potato,Other,FAQ,16-05-2026,550,550,550
Uttar Pradesh,Kanpur Dehat,Jhijhank APMC,Wood,Eucalyptus,FAQ,16-05-2026,510,510,510
Uttar Pradesh,Sitapur,Hargaon (Laharpur) APMC,Potato,Local,Local,16-05-2026,510,510,510
Uttar Pradesh,Rampur,Rampur APMC,Wood,Other,FAQ,16-05-2026,500,501,500.43
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Rambans(Agave /Century plant),Other,FAQ,16-05-2026,500,500,500
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,16-05-2026,500,500,500
Uttar Pradesh,Hathras,Haathras APMC,Firewood,Firewood,FAQ,16-05-2026,500,500,500
Uttarakhand,Haridwar,Haridwar Union APMC,Bottle gourd,Bottle Gourd,FAQ,16-05-2026,400,600,500
Uttarakhand,Haridwar,Manglaur APMC,Bottle gourd,Other,Local,16-05-2026,500,650,500
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Bottle gourd,Bottle Gourd,Grade A,16-05-2026,400,600,500
Rajasthan,Hanumangarh,Rawatsar APMC,Tomato,Deshi,FAQ,16-05-2026,500,500,500
Uttar Pradesh,Badaun,Ujhani APMC,Wood,Other,FAQ,16-05-2026,500,500,500
Punjab,Ludhiana,Ludhiana APMC,Cucumbar(Kheera),Other,FAQ,16-05-2026,200,1200,500
Uttar Pradesh,Pillibhit,Bishalpur APMC,Wood,Other,FAQ,16-05-2026,500,500,500
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Firewood,Firewood,FAQ,16-05-2026,500,500,500
